[2016-11-16 15:41:02.112]  Tuned to 58
[2016-11-16 15:41:02.212]  Tuned to 59
[2016-11-16 15:41:02.313]  Tuned to 60
[2016-11-16 15:41:02.413]  Tuned to 61
[2016-11-16 15:41:02.513]  Tuned to 62
[2016-11-16 15:41:02.613]  Tuned to 63
[2016-11-16 15:41:02.714]  Tuned to 64
[2016-11-16 15:41:02.814]  Tuned to 65
[2016-11-16 15:41:02.914]  Tuned to 66
[2016-11-16 15:41:03.017]  Tuned to 67
[2016-11-16 15:41:03.117]  Tuned to 68
[2016-11-16 15:41:03.217]  Tuned to 69
[2016-11-16 15:41:03.317]  Tuned to 70
[2016-11-16 15:41:03.418]  Tuned to 71
[2016-11-16 15:41:03.518]  Tuned to 72
[2016-11-16 15:41:03.618]  Tuned to 73
[2016-11-16 15:41:03.719]  Tuned to 74
[2016-11-16 15:41:03.819]  Tuned to 75
[2016-11-16 15:41:03.919]  Tuned to 76
[2016-11-16 15:41:04.020]  Tuned to 77
[2016-11-16 15:41:04.122]  Tuned to 78
[2016-11-16 15:41:04.222]  Tuned to 79
[2016-11-16 15:41:04.323]  Tuned to 80
[2016-11-16 15:41:04.423]  Tuned to 81
[2016-11-16 15:41:04.523]  Tuned to 82
[2016-11-16 15:41:04.624]  Tuned to 83
[2016-11-16 15:41:04.724]  Tuned to 2
[2016-11-16 15:41:04.824]  Tuned to 3
[2016-11-16 15:41:04.925]  Tuned to 4
[2016-11-16 15:41:05.025]  Tuned to 5
[2016-11-16 15:41:05.125]  Tuned to 6
[2016-11-16 15:41:05.226]  Tuned to 7
[2016-11-16 15:41:05.326]  Tuned to 8
[2016-11-16 15:41:05.426]  Tuned to 9
[2016-11-16 15:41:05.527]  Tuned to 10
[2016-11-16 15:41:05.627]  Tuned to 11
[2016-11-16 15:41:05.727]  Tuned to 12
[2016-11-16 15:41:05.828]  Tuned to 13
[2016-11-16 15:41:05.928]  Tuned to 14
[2016-11-16 15:41:06.028]  Tuned to 15
[2016-11-16 15:41:06.129]  Tuned to 16
[2016-11-16 15:41:06.229]  Tuned to 17
[2016-11-16 15:41:06.329]  Tuned to 18
[2016-11-16 15:41:06.429]  Tuned to 19
[2016-11-16 15:41:06.530]  Tuned to 20
[2016-11-16 15:41:06.630]  Tuned to 21
[2016-11-16 15:41:06.730]  Tuned to 22
[2016-11-16 15:41:06.831]  Tuned to 23
[2016-11-16 15:41:06.931]  Tuned to 24
[2016-11-16 15:41:07.031]  Tuned to 25
[2016-11-16 15:41:07.132]  Tuned to 26
[2016-11-16 15:41:07.232]  Tuned to 27
[2016-11-16 15:41:07.332]  Tuned to 28
[2016-11-16 15:41:07.433]  Tuned to 29
[2016-11-16 15:41:07.533]  Tuned to 30
[2016-11-16 15:41:07.633]  Tuned to 31
[2016-11-16 15:41:07.733]  Tuned to 32
[2016-11-16 15:41:07.834]  Tuned to 33
[2016-11-16 15:41:07.934]  Tuned to 34
[2016-11-16 15:41:08.034]  Tuned to 35
[2016-11-16 15:41:08.135]  Tuned to 36
[2016-11-16 15:41:08.235]  Tuned to 37
[2016-11-16 15:41:08.335]  Tuned to 38
[2016-11-16 15:41:08.436]  Tuned to 39
[2016-11-16 15:41:08.536]  Tuned to 40
[2016-11-16 15:41:08.636]  Tuned to 41
[2016-11-16 15:41:08.736]  Tuned to 42
[2016-11-16 15:41:08.837]  Tuned to 43
[2016-11-16 15:41:08.937]  Tuned to 44
[2016-11-16 15:41:09.039]  Tuned to 45
[2016-11-16 15:41:09.140]  Tuned to 46
[2016-11-16 15:41:09.240]  Tuned to 47
[2016-11-16 15:41:09.340]  Tuned to 48
[2016-11-16 15:41:09.441]  Tuned to 49
[2016-11-16 15:41:09.541]  Tuned to 50
[2016-11-16 15:41:09.642]  Tuned to 51
[2016-11-16 15:41:09.742]  Tuned to 52
[2016-11-16 15:41:09.842]  Tuned to 53
[2016-11-16 15:41:09.943]  Tuned to 54
[2016-11-16 15:41:10.043]  Tuned to 55
[2016-11-16 15:41:10.143]  Tuned to 56
[2016-11-16 15:41:10.244]  Tuned to 57
[2016-11-16 15:41:10.344]  Tuned to 58
[2016-11-16 15:41:10.444]  Tuned to 59
[2016-11-16 15:41:10.545]  Tuned to 60
[2016-11-16 15:41:10.645]  Tuned to 61
[2016-11-16 15:41:10.745]  Tuned to 62
[2016-11-16 15:41:10.846]  Tuned to 63
[2016-11-16 15:41:10.946]  Tuned to 64
[2016-11-16 15:41:11.046]  Tuned to 65
[2016-11-16 15:41:11.147]  Tuned to 66
[2016-11-16 15:41:11.247]  Tuned to 67
[2016-11-16 15:41:11.347]  Tuned to 68
[2016-11-16 15:41:11.447]  Tuned to 69
[2016-11-16 15:41:11.548]  Tuned to 70
[2016-11-16 15:41:11.648]  Tuned to 71
[2016-11-16 15:41:11.748]  Tuned to 72
[2016-11-16 15:41:11.849]  Tuned to 73
[2016-11-16 15:41:11.949]  Tuned to 74
[2016-11-16 15:41:12.049]  Tuned to 75
[2016-11-16 15:41:12.150]  Tuned to 76
[2016-11-16 15:41:12.250]  Tuned to 77
[2016-11-16 15:41:12.350]  Tuned to 78
[2016-11-16 15:41:12.450]  Tuned to 79
[2016-11-16 15:41:12.551]  Tuned to 80
[2016-11-16 15:41:12.651]  Tuned to 81
[2016-11-16 15:41:12.754]  Tuned to 82
[2016-11-16 15:41:12.854]  Tuned to 83
[2016-11-16 15:41:12.955]  Tuned to 2
[2016-11-16 15:41:13.055]  Tuned to 3
[2016-11-16 15:41:13.155]  Tuned to 4
[2016-11-16 15:41:13.256]  Tuned to 5
[2016-11-16 15:41:13.356]  Tuned to 6
[2016-11-16 15:41:13.456]  Tuned to 7
[2016-11-16 15:41:13.556]  Tuned to 8
[2016-11-16 15:41:13.659]  Tuned to 9
[2016-11-16 15:41:13.759]  Tuned to 10
[2016-11-16 15:41:13.860]  Tuned to 11
[2016-11-16 15:41:13.960]  Tuned to 12
[2016-11-16 15:41:14.061]  Tuned to 13
[2016-11-16 15:41:14.162]  Tuned to 14
[2016-11-16 15:41:14.262]  Tuned to 15
[2016-11-16 15:41:14.362]  Tuned to 16
[2016-11-16 15:41:14.463]  Tuned to 17
[2016-11-16 15:41:14.563]  Tuned to 18
[2016-11-16 15:41:14.664]  Tuned to 19
[2016-11-16 15:41:14.764]  Tuned to 20
[2016-11-16 15:41:14.864]  Tuned to 21
[2016-11-16 15:41:14.965]  Tuned to 22
[2016-11-16 15:41:15.065]  Tuned to 23
[2016-11-16 15:41:15.167]  Tuned to 24
[2016-11-16 15:41:15.267]  Tuned to 25
[2016-11-16 15:41:15.367]  Tuned to 26
[2016-11-16 15:41:15.468]  Tuned to 27
[2016-11-16 15:41:15.568]  Tuned to 28
[2016-11-16 15:41:15.668]  Tuned to 29
[2016-11-16 15:41:15.768]  Tuned to 30
[2016-11-16 15:41:15.869]  Tuned to 31
[2016-11-16 15:41:15.969]  Tuned to 32
[2016-11-16 15:41:16.069]  Tuned to 33
[2016-11-16 15:41:16.170]  Tuned to 34
[2016-11-16 15:41:16.270]  Tuned to 35
[2016-11-16 15:41:16.370]  Tuned to 36
[2016-11-16 15:41:16.471]  Tuned to 37
[2016-11-16 15:41:16.571]  Tuned to 38
[2016-11-16 15:41:16.671]  Tuned to 39
[2016-11-16 15:41:16.772]  Tuned to 40
[2016-11-16 15:41:16.872]  Tuned to 41
[2016-11-16 15:41:16.972]  Tuned to 42
[2016-11-16 15:41:17.072]  Tuned to 43
[2016-11-16 15:41:17.175]  Tuned to 44
[2016-11-16 15:41:17.275]  Tuned to 45
[2016-11-16 15:41:17.376]  Tuned to 46
[2016-11-16 15:41:17.476]  Tuned to 47
[2016-11-16 15:41:17.576]  Tuned to 48
[2016-11-16 15:41:17.677]  Tuned to 49
[2016-11-16 15:41:17.777]  Tuned to 50
[2016-11-16 15:41:17.877]  Tuned to 51
[2016-11-16 15:41:17.977]  Tuned to 52
[2016-11-16 15:41:18.078]  Tuned to 53
[2016-11-16 15:41:18.178]  Tuned to 54
[2016-11-16 15:41:18.278]  Tuned to 55
[2016-11-16 15:41:18.379]  Tuned to 56
[2016-11-16 15:41:18.479]  Tuned to 57
[2016-11-16 15:41:18.579]  Tuned to 58
[2016-11-16 15:41:18.680]  Tuned to 59
[2016-11-16 15:41:18.780]  Tuned to 60
[2016-11-16 15:41:18.880]  Tuned to 61
[2016-11-16 15:41:18.980]  Tuned to 62
[2016-11-16 15:41:19.081]  Tuned to 63
[2016-11-16 15:41:19.181]  Tuned to 64
[2016-11-16 15:41:19.281]  Tuned to 65
[2016-11-16 15:41:19.382]  Tuned to 66
[2016-11-16 15:41:19.483]  Tuned to 67
[2016-11-16 15:41:19.584]  Tuned to 68
[2016-11-16 15:41:19.684]  Tuned to 69
[2016-11-16 15:41:19.785]  Tuned to 70
[2016-11-16 15:41:19.885]  Tuned to 71
[2016-11-16 15:41:19.985]  Tuned to 72
[2016-11-16 15:41:20.085]  Tuned to 73
[2016-11-16 15:41:20.186]  Tuned to 74
[2016-11-16 15:41:20.286]  Tuned to 75
[2016-11-16 15:41:20.386]  Tuned to 76
[2016-11-16 15:41:20.487]  Tuned to 77
[2016-11-16 15:41:20.587]  Tuned to 78
[2016-11-16 15:41:20.687]  Tuned to 79
[2016-11-16 15:41:20.788]  Tuned to 80
[2016-11-16 15:41:20.888]  Tuned to 81
[2016-11-16 15:41:20.988]  Tuned to 82
[2016-11-16 15:41:21.089]  Tuned to 83
[2016-11-16 15:41:21.189]  Tuned to 2
[2016-11-16 15:41:21.289]  Tuned to 3
[2016-11-16 15:41:21.390]  Tuned to 4
[2016-11-16 15:41:21.490]  Tuned to 5
[2016-11-16 15:41:21.590]  Tuned to 6
[2016-11-16 15:41:21.691]  Tuned to 7
[2016-11-16 15:41:21.791]  Tuned to 8
[2016-11-16 15:41:21.891]  Tuned to 9
[2016-11-16 15:41:21.991]  Tuned to 10
[2016-11-16 15:41:22.092]  Tuned to 11
[2016-11-16 15:41:22.192]  Tuned to 12
[2016-11-16 15:41:22.292]  Tuned to 13
[2016-11-16 15:41:22.393]  Tuned to 14
[2016-11-16 15:41:22.493]  Tuned to 15
[2016-11-16 15:41:22.593]  Tuned to 16
[2016-11-16 15:41:22.693]  Tuned to 17
[2016-11-16 15:41:22.794]  Tuned to 18
[2016-11-16 15:41:22.894]  Tuned to 19
[2016-11-16 15:41:22.994]  Tuned to 20
[2016-11-16 15:41:23.095]  Tuned to 21
[2016-11-16 15:41:23.195]  Tuned to 22
[2016-11-16 15:41:23.295]  Tuned to 23
[2016-11-16 15:41:23.396]  Tuned to 24
[2016-11-16 15:41:23.496]  Tuned to 25
[2016-11-16 15:41:23.596]  Tuned to 26
[2016-11-16 15:41:23.696]  Tuned to 27
[2016-11-16 15:41:23.797]  Tuned to 28
[2016-11-16 15:41:23.897]  Tuned to 29
[2016-11-16 15:41:23.997]  Tuned to 30
[2016-11-16 15:41:24.098]  Tuned to 31
[2016-11-16 15:41:24.198]  Tuned to 32
[2016-11-16 15:41:24.298]  Tuned to 33
[2016-11-16 15:41:24.399]  Tuned to 34
[2016-11-16 15:41:24.499]  Tuned to 35
[2016-11-16 15:41:24.601]  Tuned to 36
[2016-11-16 15:41:24.701]  Tuned to 37
[2016-11-16 15:41:24.803]  Tuned to 38
[2016-11-16 15:41:24.905]  Tuned to 39
[2016-11-16 15:41:25.005]  Tuned to 40
[2016-11-16 15:41:25.106]  Tuned to 41
[2016-11-16 15:41:25.206]  Tuned to 42
[2016-11-16 15:41:25.306]  Tuned to 43
[2016-11-16 15:41:25.407]  Tuned to 44
[2016-11-16 15:41:25.507]  Tuned to 45
[2016-11-16 15:41:25.607]  Tuned to 46
[2016-11-16 15:41:25.708]  Tuned to 47
[2016-11-16 15:41:25.808]  Tuned to 48
[2016-11-16 15:41:25.908]  Tuned to 49
[2016-11-16 15:41:26.008]  Tuned to 50
[2016-11-16 15:41:26.109]  Tuned to 51
[2016-11-16 15:41:26.209]  Tuned to 52
[2016-11-16 15:41:26.309]  Tuned to 53
[2016-11-16 15:41:26.410]  Tuned to 54
[2016-11-16 15:41:26.511]  Tuned to 55
[2016-11-16 15:41:26.611]  Tuned to 56
[2016-11-16 15:41:26.711]  Tuned to 57
[2016-11-16 15:41:26.812]  Tuned to 58
[2016-11-16 15:41:26.912]  Tuned to 59
[2016-11-16 15:41:27.012]  Tuned to 60
[2016-11-16 15:41:27.112]  Tuned to 61
[2016-11-16 15:41:27.213]  Tuned to 62
[2016-11-16 15:41:27.313]  Tuned to 63
[2016-11-16 15:41:27.413]  Tuned to 64
[2016-11-16 15:41:27.514]  Tuned to 65
[2016-11-16 15:41:27.614]  Tuned to 66
[2016-11-16 15:41:27.714]  Tuned to 67
[2016-11-16 15:41:27.815]  Tuned to 68
[2016-11-16 15:41:27.915]  Tuned to 69
[2016-11-16 15:41:28.015]  Tuned to 70
[2016-11-16 15:41:28.116]  Tuned to 71
[2016-11-16 15:41:28.216]  Tuned to 72
[2016-11-16 15:41:28.317]  Tuned to 73
[2016-11-16 15:41:28.417]  Tuned to 74
[2016-11-16 15:41:28.517]  Tuned to 75
[2016-11-16 15:41:28.618]  Tuned to 76
[2016-11-16 15:41:28.718]  Tuned to 77
[2016-11-16 15:41:28.818]  Tuned to 78
[2016-11-16 15:41:28.919]  Tuned to 79
[2016-11-16 15:41:29.019]  Tuned to 80
[2016-11-16 15:41:29.119]  Tuned to 81
[2016-11-16 15:41:29.219]  Tuned to 82
[2016-11-16 15:41:29.320]  Tuned to 83
[2016-11-16 15:41:29.420]  Tuned to 2
[2016-11-16 15:41:29.520]  Tuned to 3
[2016-11-16 15:41:29.621]  Tuned to 4
[2016-11-16 15:41:29.721]  Tuned to 5
[2016-11-16 15:41:29.821]  Tuned to 6
[2016-11-16 15:41:29.922]  Tuned to 7
[2016-11-16 15:41:30.022]  Tuned to 8
[2016-11-16 15:41:30.122]  Tuned to 9
[2016-11-16 15:41:30.222]  Tuned to 10
[2016-11-16 15:41:30.323]  Tuned to 11
[2016-11-16 15:41:30.423]  Tuned to 12
[2016-11-16 15:41:30.524]  Tuned to 13
[2016-11-16 15:41:30.624]  Tuned to 14
[2016-11-16 15:41:30.725]  Tuned to 15
[2016-11-16 15:41:30.825]  Tuned to 16
[2016-11-16 15:41:30.925]  Tuned to 17
[2016-11-16 15:41:31.026]  Tuned to 18
[2016-11-16 15:41:31.126]  Tuned to 19
[2016-11-16 15:41:31.226]  Tuned to 20
[2016-11-16 15:41:31.327]  Tuned to 21
[2016-11-16 15:41:31.427]  Tuned to 22
[2016-11-16 15:41:31.527]  Tuned to 23
[2016-11-16 15:41:31.627]  Tuned to 24
[2016-11-16 15:41:31.728]  Tuned to 25
[2016-11-16 15:41:31.828]  Tuned to 26
[2016-11-16 15:41:31.928]  Tuned to 27
[2016-11-16 15:41:32.029]  Tuned to 28
[2016-11-16 15:41:32.129]  Tuned to 29
[2016-11-16 15:41:32.229]  Tuned to 30
[2016-11-16 15:41:32.330]  Tuned to 31
[2016-11-16 15:41:32.431]  Tuned to 32
[2016-11-16 15:41:32.531]  Tuned to 33
[2016-11-16 15:41:32.631]  Tuned to 34
[2016-11-16 15:41:32.732]  Tuned to 35
[2016-11-16 15:41:32.832]  Tuned to 36
[2016-11-16 15:41:32.932]  Tuned to 37
[2016-11-16 15:41:33.033]  Tuned to 38
[2016-11-16 15:41:33.133]  Tuned to 39
[2016-11-16 15:41:33.234]  Tuned to 40
[2016-11-16 15:41:33.334]  Tuned to 41
[2016-11-16 15:41:33.434]  Tuned to 42
[2016-11-16 15:41:33.535]  Tuned to 43
[2016-11-16 15:41:33.636]  Tuned to 44
[2016-11-16 15:41:33.736]  Tuned to 45
[2016-11-16 15:41:33.836]  Tuned to 46
[2016-11-16 15:41:33.937]  Tuned to 47
[2016-11-16 15:41:34.037]  Tuned to 48
[2016-11-16 15:41:34.139]  Tuned to 49
[2016-11-16 15:41:34.239]  Tuned to 50
[2016-11-16 15:41:34.339]  Tuned to 51
[2016-11-16 15:41:34.439]  Tuned to 52
[2016-11-16 15:41:34.540]  Tuned to 53
[2016-11-16 15:41:34.640]  Tuned to 54
[2016-11-16 15:41:34.740]  Tuned to 55
[2016-11-16 15:41:34.841]  Tuned to 56
[2016-11-16 15:41:34.941]  Tuned to 57
[2016-11-16 15:41:35.041]  Tuned to 58
[2016-11-16 15:41:35.142]  Tuned to 59
[2016-11-16 15:41:35.242]  Tuned to 60
[2016-11-16 15:41:35.342]  Tuned to 61
[2016-11-16 15:41:35.444]  Tuned to 62
[2016-11-16 15:41:35.546]  Tuned to 63
[2016-11-16 15:41:35.646]  Tuned to 64
[2016-11-16 15:41:35.746]  Tuned to 65
[2016-11-16 15:41:35.846]  Tuned to 66
[2016-11-16 15:41:35.947]  Tuned to 67
[2016-11-16 15:41:36.047]  Tuned to 68
[2016-11-16 15:41:36.147]  Tuned to 69
[2016-11-16 15:41:36.248]  Tuned to 70
[2016-11-16 15:41:36.348]  Tuned to 71
[2016-11-16 15:41:36.448]  Tuned to 72
[2016-11-16 15:41:36.549]  Tuned to 73
[2016-11-16 15:41:36.649]  Tuned to 74
[2016-11-16 15:41:36.749]  Tuned to 75
[2016-11-16 15:41:36.850]  Tuned to 76
[2016-11-16 15:41:36.950]  Tuned to 77
[2016-11-16 15:41:37.051]  Tuned to 78
[2016-11-16 15:41:37.151]  Tuned to 79
[2016-11-16 15:41:37.251]  Tuned to 80
[2016-11-16 15:41:37.352]  Tuned to 81
[2016-11-16 15:41:37.452]  Tuned to 82
[2016-11-16 15:41:37.552]  Tuned to 83
[2016-11-16 15:41:37.653]  Tuned to 2
[2016-11-16 15:41:37.754]  Tuned to 3
[2016-11-16 15:41:37.854]  Tuned to 4
[2016-11-16 15:41:37.955]  Tuned to 5
[2016-11-16 15:41:38.056]  Tuned to 6
[2016-11-16 15:41:38.156]  Tuned to 7
[2016-11-16 15:41:38.257]  Tuned to 8
[2016-11-16 15:41:38.357]  Tuned to 9
[2016-11-16 15:41:38.457]  Tuned to 10
[2016-11-16 15:41:38.558]  Tuned to 11
[2016-11-16 15:41:38.658]  Tuned to 12
[2016-11-16 15:41:38.758]  Tuned to 13
[2016-11-16 15:41:38.859]  Tuned to 14
[2016-11-16 15:41:38.959]  Tuned to 15
[2016-11-16 15:41:39.059]  Tuned to 16
[2016-11-16 15:41:39.160]  Tuned to 17
[2016-11-16 15:41:39.260]  Tuned to 18
[2016-11-16 15:41:39.360]  Tuned to 19
[2016-11-16 15:41:39.460]  Tuned to 20
[2016-11-16 15:41:39.561]  Tuned to 21
[2016-11-16 15:41:39.661]  Tuned to 22
[2016-11-16 15:41:39.761]  Tuned to 23
[2016-11-16 15:41:39.862]  Tuned to 24
[2016-11-16 15:41:39.962]  Tuned to 25
[2016-11-16 15:41:40.062]  Tuned to 26
[2016-11-16 15:41:40.163]  Tuned to 27
[2016-11-16 15:41:40.264]  Tuned to 28
[2016-11-16 15:41:40.365]  Tuned to 29
[2016-11-16 15:41:40.465]  Tuned to 30
[2016-11-16 15:41:40.567]  Tuned to 31
[2016-11-16 15:41:40.667]  Tuned to 32
[2016-11-16 15:41:40.767]  Tuned to 33
[2016-11-16 15:41:40.869]  Tuned to 34
[2016-11-16 15:41:40.970]  Tuned to 35
[2016-11-16 15:41:41.070]  Tuned to 36
[2016-11-16 15:41:41.170]  Tuned to 37
[2016-11-16 15:41:41.271]  Tuned to 38
[2016-11-16 15:41:41.371]  Tuned to 39
[2016-11-16 15:41:41.471]  Tuned to 40
[2016-11-16 15:41:41.572]  Tuned to 41
[2016-11-16 15:41:41.672]  Tuned to 42
[2016-11-16 15:41:41.772]  Tuned to 43
[2016-11-16 15:41:41.873]  Tuned to 44
[2016-11-16 15:41:41.973]  Tuned to 45
[2016-11-16 15:41:42.073]  Tuned to 46
[2016-11-16 15:41:42.175]  Tuned to 47
[2016-11-16 15:41:42.275]  Tuned to 48
[2016-11-16 15:41:42.375]  Tuned to 49
[2016-11-16 15:41:42.476]  Tuned to 50
[2016-11-16 15:41:42.576]  Tuned to 51
[2016-11-16 15:41:42.676]  Tuned to 52
[2016-11-16 15:41:42.777]  Tuned to 53
[2016-11-16 15:41:42.877]  Tuned to 54
[2016-11-16 15:41:42.977]  Tuned to 55
[2016-11-16 15:41:43.078]  Tuned to 56
[2016-11-16 15:41:43.178]  Tuned to 57
[2016-11-16 15:41:43.278]  Tuned to 58
[2016-11-16 15:41:43.378]  Tuned to 59
[2016-11-16 15:41:43.479]  Tuned to 60
[2016-11-16 15:41:43.579]  Tuned to 61
[2016-11-16 15:41:43.679]  Tuned to 62
[2016-11-16 15:41:43.780]  Tuned to 63
[2016-11-16 15:41:43.880]  Tuned to 64
[2016-11-16 15:41:43.980]  Tuned to 65
[2016-11-16 15:41:44.081]  Tuned to 66
[2016-11-16 15:41:44.181]  Tuned to 67
[2016-11-16 15:41:44.281]  Tuned to 68
[2016-11-16 15:41:44.381]  Tuned to 69
[2016-11-16 15:41:44.482]  Tuned to 70
[2016-11-16 15:41:44.582]  Tuned to 71
[2016-11-16 15:41:44.682]  Tuned to 72
[2016-11-16 15:41:44.783]  Tuned to 73
[2016-11-16 15:41:44.883]  Tuned to 74
[2016-11-16 15:41:44.983]  Tuned to 75
[2016-11-16 15:41:45.084]  Tuned to 76
[2016-11-16 15:41:45.184]  Tuned to 77
[2016-11-16 15:41:45.285]  Tuned to 78
[2016-11-16 15:41:45.385]  Tuned to 79
[2016-11-16 15:41:45.486]  Tuned to 80
[2016-11-16 15:41:45.587]  Tuned to 81
[2016-11-16 15:41:45.687]  Tuned to 82
[2016-11-16 15:41:45.788]  Tuned to 83
[2016-11-16 15:41:45.888]  Tuned to 2
[2016-11-16 15:41:45.988]  Tuned to 3
[2016-11-16 15:41:46.089]  Tuned to 4
[2016-11-16 15:41:46.189]  Tuned to 5
[2016-11-16 15:41:46.289]  Tuned to 6
[2016-11-16 15:41:46.389]  Tuned to 7
[2016-11-16 15:41:46.490]  Tuned to 8
[2016-11-16 15:41:46.590]  Tuned to 9
[2016-11-16 15:41:46.690]  Tuned to 10
[2016-11-16 15:41:46.791]  Tuned to 11
[2016-11-16 15:41:46.891]  Tuned to 12
[2016-11-16 15:41:46.991]  Tuned to 13
[2016-11-16 15:41:47.092]  Tuned to 14
[2016-11-16 15:41:47.192]  Tuned to 15
[2016-11-16 15:41:47.292]  Tuned to 16
[2016-11-16 15:41:47.392]  Tuned to 17
[2016-11-16 15:41:47.493]  Tuned to 18
[2016-11-16 15:41:47.593]  Tuned to 19
[2016-11-16 15:41:47.693]  Tuned to 20
[2016-11-16 15:41:47.794]  Tuned to 21
[2016-11-16 15:41:47.894]  Tuned to 22
[2016-11-16 15:41:47.994]  Tuned to 23
[2016-11-16 15:41:48.095]  Tuned to 24
[2016-11-16 15:41:48.195]  Tuned to 25
[2016-11-16 15:41:48.295]  Tuned to 26
[2016-11-16 15:41:48.395]  Tuned to 27
[2016-11-16 15:41:48.496]  Tuned to 28
[2016-11-16 15:41:48.596]  Tuned to 29
[2016-11-16 15:41:48.698]  Tuned to 30
[2016-11-16 15:41:48.798]  Tuned to 31
[2016-11-16 15:41:48.899]  Tuned to 32
[2016-11-16 15:41:48.999]  Tuned to 33
[2016-11-16 15:41:49.099]  Tuned to 34
[2016-11-16 15:41:49.200]  Tuned to 35
[2016-11-16 15:41:49.300]  Tuned to 36
[2016-11-16 15:41:49.400]  Tuned to 37
[2016-11-16 15:41:49.500]  Tuned to 38
[2016-11-16 15:41:49.601]  Tuned to 39
[2016-11-16 15:41:49.701]  Tuned to 40
[2016-11-16 15:41:49.801]  Tuned to 41
[2016-11-16 15:41:49.902]  Tuned to 42
[2016-11-16 15:41:50.002]  Tuned to 43
[2016-11-16 15:41:50.102]  Tuned to 44
[2016-11-16 15:41:50.203]  Tuned to 45
[2016-11-16 15:41:50.303]  Tuned to 46
[2016-11-16 15:41:50.403]  Tuned to 47
[2016-11-16 15:41:50.503]  Tuned to 48
[2016-11-16 15:41:50.604]  Tuned to 49
[2016-11-16 15:41:50.704]  Tuned to 50
[2016-11-16 15:41:50.804]  Tuned to 51
[2016-11-16 15:41:50.905]  Tuned to 52
[2016-11-16 15:41:51.005]  Tuned to 53
[2016-11-16 15:41:51.105]  Tuned to 54
[2016-11-16 15:41:51.208]  Tuned to 55
[2016-11-16 15:41:51.308]  Tuned to 56
[2016-11-16 15:41:51.408]  Tuned to 57
[2016-11-16 15:41:51.509]  Tuned to 58
[2016-11-16 15:41:51.609]  Tuned to 59
[2016-11-16 15:41:51.709]  Tuned to 60
[2016-11-16 15:41:51.810]  Tuned to 61
[2016-11-16 15:41:51.910]  Tuned to 62
[2016-11-16 15:41:52.010]  Tuned to 63
[2016-11-16 15:41:52.110]  Tuned to 64
[2016-11-16 15:41:52.211]  Tuned to 65
[2016-11-16 15:41:52.311]  Tuned to 66
[2016-11-16 15:41:52.411]  Tuned to 67
[2016-11-16 15:41:52.512]  Tuned to 68
[2016-11-16 15:41:52.612]  Tuned to 69
[2016-11-16 15:41:52.712]  Tuned to 70
[2016-11-16 15:41:52.813]  Tuned to 71
[2016-11-16 15:41:52.913]  Tuned to 72
[2016-11-16 15:41:53.014]  Tuned to 73
[2016-11-16 15:41:53.115]  Tuned to 74
[2016-11-16 15:41:53.215]  Tuned to 75
[2016-11-16 15:41:53.315]  Tuned to 76
[2016-11-16 15:41:53.415]  Tuned to 77
[2016-11-16 15:41:53.516]  Tuned to 78
[2016-11-16 15:41:53.616]  Tuned to 79
[2016-11-16 15:41:53.716]  Tuned to 80
[2016-11-16 15:41:53.817]  Tuned to 81
[2016-11-16 15:41:53.917]  Tuned to 82
[2016-11-16 15:41:54.017]  Tuned to 83
[2016-11-16 15:41:54.118]  Tuned to 2
[2016-11-16 15:41:54.218]  Tuned to 3
[2016-11-16 15:41:54.318]  Tuned to 4
[2016-11-16 15:41:54.419]  Tuned to 5
[2016-11-16 15:41:54.519]  Tuned to 6
[2016-11-16 15:41:54.619]  Tuned to 7
[2016-11-16 15:41:54.720]  Tuned to 8
[2016-11-16 15:41:54.820]  Tuned to 9
[2016-11-16 15:41:54.920]  Tuned to 10
[2016-11-16 15:41:55.021]  Tuned to 11
[2016-11-16 15:41:55.121]  Tuned to 12
[2016-11-16 15:41:55.221]  Tuned to 13
[2016-11-16 15:41:55.322]  Tuned to 14
[2016-11-16 15:41:55.376]  14   0  2D:58:9E:2D:08  
